id,date,input,output
552,2012,"In 2012, <extra_id_0> is the head of the government of Chaco Province.",<extra_id_0> Jorge Capitanich <extra_id_1>
553,2012,"In 2012, <extra_id_0> is the head coach of FC Neman Grodno.",<extra_id_0> Sergey Solodovnikov <extra_id_1>
554,2012,"In 2012, <extra_id_0> is the head of the government of People's Republic of China.",<extra_id_0> Wen Jiabao <extra_id_1>
555,2012,"In 2012, <extra_id_0> is the chair of Jamiat Ahle Hadith.",<extra_id_0> Ehsan Elahi Zaheer <extra_id_1>
556,2012,"In 2012, Luol Deng plays for <extra_id_0>.",<extra_id_0> Chicago Bulls <extra_id_1>
557,2012,"In 2012, Salvador Sánchez Cerén holds the position of <extra_id_0>.",<extra_id_0> Vice President of El Salvador <extra_id_1>
558,2012,"In 2012, Franziska Brantner holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
559,2012,"In 2012, Eamon Ryan holds the position of <extra_id_0>.",<extra_id_0> party leader <extra_id_1>
560,2012,"In 2012, Matteo Renzi is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
561,2012,"In 2012, <extra_id_0> is the head of the government of Burkina Faso.",<extra_id_0> Luc-Adolphe Tiao <extra_id_1>
562,2012,"In 2012, Katharine A Michie works for <extra_id_0>.",<extra_id_0> University of Sydney <extra_id_1>
563,2012,"In 2012, Manu Sareen is a member of the <extra_id_0>.",<extra_id_0> Radical Left <extra_id_1>
564,2012,"In 2012, <extra_id_0> is the head of the government of Perm Krai.",<extra_id_0> Oleg Chirkunov <extra_id_1>
565,2012,"In 2012, Heiko Maas holds the position of <extra_id_0>.",<extra_id_0> parliamentary group leader <extra_id_1>
566,2012,"In 2012, <extra_id_0> is the chair of Norwegian Parliamentary Intelligence Oversight Committee.",<extra_id_0> Eldbjørg Løwer <extra_id_1>
567,2012,"In 2012, Michael Bach works for <extra_id_0>.",<extra_id_0> University of Freiburg <extra_id_1>
568,2012,"In 2012, Steven Gerrard plays for <extra_id_0>.",<extra_id_0> England national association football team <extra_id_1>
569,2012,"In 2012, Eskil Brøndbo is a member of the <extra_id_0>.",<extra_id_0> Conservative Party of Norway <extra_id_1>
570,2012,"In 2012, Safeco Plaza is owned by <extra_id_0>.",<extra_id_0> Hines Interests Limited Partnership <extra_id_1>
571,2012,"In 2012, Abdrabbuh Mansour Hadi holds the position of <extra_id_0>.",<extra_id_0> Vice President of Yemen <extra_id_1>
572,2012,"In 2012, Roger Holeindre is a member of the <extra_id_0>.",<extra_id_0> Party of France <extra_id_1>
573,2012,"In 2012, Maisons du Monde is owned by <extra_id_0>.",<extra_id_0> Apax Partners <extra_id_1>
574,2012,"In 2012, <extra_id_0> is the chair of Volga Federal District.",<extra_id_0> Mikhail Babich <extra_id_1>
575,2012,"In 2012, Abba Gumel works for <extra_id_0>.",<extra_id_0> University of Manitoba <extra_id_1>
576,2012,"In 2012, Péter Polt works for <extra_id_0>.",<extra_id_0> Eötvös Loránd University <extra_id_1>
577,2012,"In 2012, Mike Pence holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
578,2012,"In 2012, <extra_id_0> is the chair of Anti-Defamation League.",<extra_id_0> Abraham Foxman <extra_id_1>
579,2012,"In 2012, <extra_id_0> is the chair of Likud Central Committee.",<extra_id_0> Moshe Kahlon <extra_id_1>
580,2012,"In 2012, <extra_id_0> is the chair of Mossad.",<extra_id_0> Tamir Pardo <extra_id_1>
581,2012,"In 2012, <extra_id_0> is the head coach of Hull City A.F.C..",<extra_id_0> Steve Bruce <extra_id_1>
582,2012,"In 2012, Martin Schulz holds the position of <extra_id_0>.",<extra_id_0> parliamentary group leader <extra_id_1>
583,2012,"In 2012, <extra_id_0> is the head of the government of Toulouse.",<extra_id_0> Pierre Cohen <extra_id_1>
584,2012,"In 2012, Juan Orlando Hernández holds the position of <extra_id_0>.",<extra_id_0> President of the National Congress of Honduras <extra_id_1>
585,2012,"In 2012, <extra_id_0> is the chair of Royal Spanish Football Federation.",<extra_id_0> Ángel María Villar <extra_id_1>
586,2012,"In 2012, John Hoeven holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
587,2012,"In 2012, Luna is owned by <extra_id_0>.",<extra_id_0> Roman Abramovich <extra_id_1>
588,2012,"In 2012, <extra_id_0> is the head of the government of Mainz.",<extra_id_0> Michael Ebling <extra_id_1>
589,2012,"In 2012, Kristin Michelsen is a member of the <extra_id_0>.",<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
590,2012,"In 2012, Àngels Martínez Castells is a member of the <extra_id_0>.",<extra_id_0> United and Alternative Left <extra_id_1>
591,2012,"In 2012, Oliver Günther works for <extra_id_0>.",<extra_id_0> University of Potsdam <extra_id_1>
592,2012,"In 2012, Liêm Hoang-Ngoc is a member of the <extra_id_0>.",<extra_id_0> Socialist Party <extra_id_1>
593,2012,"In 2012, Rachel Croson works for <extra_id_0>.",<extra_id_0> University of Texas at Arlington <extra_id_1>
594,2012,"In 2012, <extra_id_0> is the chair of Delta Air Lines.",<extra_id_0> Daniel Carp <extra_id_1>
595,2012,"In 2012, Brian Wecht works for <extra_id_0>.",<extra_id_0> Queen Mary University of London <extra_id_1>
596,2012,"In 2012, Ruth Simmons works for <extra_id_0>.",<extra_id_0> Brown University <extra_id_1>
597,2012,"In 2012, Diego Biseswar plays for <extra_id_0>.",<extra_id_0> Kayserispor <extra_id_1>
598,2012,"In 2012, Keith Earls plays for <extra_id_0>.",<extra_id_0> Ireland Wolfhounds <extra_id_1>
599,2012,"In 2012, Karin Baur works for <extra_id_0>.",<extra_id_0> University of Graz <extra_id_1>
600,2012,"In 2012, Vitaliy Klitschko holds the position of <extra_id_0>.",<extra_id_0> People's Deputy of Ukraine <extra_id_1>
601,2012,"In 2012, <extra_id_0> is the head coach of Alpecin-Fenix.",<extra_id_0> Dirk Baert <extra_id_1>
602,2012,"In 2012, Shuli Mualem is a member of the <extra_id_0>.",<extra_id_0> The Jewish Home <extra_id_1>
603,2012,"In 2012, Evgeny Konnov attended <extra_id_0>.",<extra_id_0> Robert Schumann Hochschule <extra_id_1>
604,2012,"In 2012, Eric Pickles holds the position of <extra_id_0>.","<extra_id_0> Secretary of State for Housing, Communities and Local Government <extra_id_1>"
605,2012,"In 2012, Tony McMahon plays for <extra_id_0>.",<extra_id_0> Middlesbrough F.C. <extra_id_1>
606,2012,"In 2012, <extra_id_0> is the head coach of Western Bulldogs.",<extra_id_0> Brendan McCartney <extra_id_1>
607,2012,"In 2012, Caroline Spelman holds the position of <extra_id_0>.","<extra_id_0> Secretary of State for Environment, Food and Rural Affairs <extra_id_1>"
608,2012,"In 2012, Graeme Smith plays for <extra_id_0>.",<extra_id_0> South Africa national cricket team <extra_id_1>
609,2012,"In 2012, J. J. Redick plays for <extra_id_0>.",<extra_id_0> Orlando Magic <extra_id_1>
610,2012,"In 2012, Michael Noonan holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
611,2012,"In 2012, Franck Ferrand works for <extra_id_0>.",<extra_id_0> Europe 1 <extra_id_1>
612,2012,"In 2012, Mihalj Kertes is a member of the <extra_id_0>.",<extra_id_0> Socialist Party of Serbia <extra_id_1>
613,2012,"In 2012, Computer Weekly is owned by <extra_id_0>.",<extra_id_0> TechTarget <extra_id_1>
614,2012,"In 2012, Antony John Williams works for <extra_id_0>.",<extra_id_0> Royal Society of Chemistry <extra_id_1>
615,2012,"In 2012, Guy Bailey works for <extra_id_0>.",<extra_id_0> University of Alabama <extra_id_1>
616,2012,"In 2012, Enrico dal Covolo holds the position of <extra_id_0>.",<extra_id_0> titular bishop <extra_id_1>
617,2012,"In 2012, Alexia Petsalis-Diomidis works for <extra_id_0>.",<extra_id_0> King's College London <extra_id_1>
618,2012,"In 2012, Hsu Hsin-ying is a member of the <extra_id_0>.",<extra_id_0> Kuomintang <extra_id_1>
619,2012,"In 2012, Kym Anderson works for <extra_id_0>.",<extra_id_0> University of Adelaide <extra_id_1>
620,2012,"In 2012, Antonis Samaras holds the position of <extra_id_0>.",<extra_id_0> Prime Minister of Greece <extra_id_1>
621,2012,"In 2012, Michael Atwood Mason works for <extra_id_0>.",<extra_id_0> National Museum of Natural History <extra_id_1>
622,2012,"In 2012, Linda Sánchez holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
623,2012,"In 2012, Scott Andrews is a member of the <extra_id_0>.",<extra_id_0> Liberal Party of Canada <extra_id_1>
624,2012,"In 2012, ADV Ocean Shield is owned by <extra_id_0>.",<extra_id_0> DOF ASA <extra_id_1>
625,2012,"In 2012, GameRankings is owned by <extra_id_0>.",<extra_id_0> CBS Interactive <extra_id_1>
626,2012,"In 2012, <extra_id_0> is the chair of KDU-ČSL.",<extra_id_0> Pavel Bělobrádek <extra_id_1>
627,2012,"In 2012, Dacian Cioloș holds the position of <extra_id_0>.",<extra_id_0> European Commissioner for Agriculture and Rural Development <extra_id_1>
628,2012,"In 2012, Stewart Downing plays for <extra_id_0>.",<extra_id_0> Liverpool F.C. <extra_id_1>
629,2012,"In 2012, Don Beyer holds the position of <extra_id_0>.",<extra_id_0> United States Ambassador to Switzerland and Liechtenstein <extra_id_1>
630,2012,"In 2012, Montserrat Tura i Camafreita is a member of the <extra_id_0>.",<extra_id_0> Socialists' Party of Catalonia <extra_id_1>
631,2012,"In 2012, Daniel Kráľ works for <extra_id_0>.",<extra_id_0> University of Warwick <extra_id_1>
632,2012,"In 2012, Soraya Sáenz de Santamaría holds the position of <extra_id_0>.",<extra_id_0> Deputy Prime Minister of Spain <extra_id_1>
633,2012,"In 2012, Sarafina Nance works for <extra_id_0>.",<extra_id_0> University of Texas at Austin <extra_id_1>
634,2012,"In 2012, Sarafina Nance attended <extra_id_0>.",<extra_id_0> St. Stephen's Episcopal School <extra_id_1>
635,2012,"In 2012, Sophie Montel is a member of the <extra_id_0>.",<extra_id_0> National Rally <extra_id_1>
636,2012,"In 2012, Beauden Barrett plays for <extra_id_0>.",<extra_id_0> Hurricanes <extra_id_1>
637,2012,"In 2012, <extra_id_0> is the chair of Embassy of Ukraine, Tallinn.",<extra_id_0> Viktor Kryzhanivsky <extra_id_1>
638,2012,"In 2012, Maumoon Abdul Gayoom is a member of the <extra_id_0>.",<extra_id_0> Progressive Party of Maldives <extra_id_1>
639,2012,"In 2012, Anthony Grant plays for <extra_id_0>.",<extra_id_0> Southend United F.C. <extra_id_1>
640,2012,"In 2012, WOSX is owned by <extra_id_0>.",<extra_id_0> Denison University <extra_id_1>
641,2012,"In 2012, Quade Cooper plays for <extra_id_0>.",<extra_id_0> Queensland Reds <extra_id_1>
642,2012,"In 2012, Áron Szilágyi attended <extra_id_0>.",<extra_id_0> Eötvös Loránd University <extra_id_1>
643,2012,"In 2012, Nicola Fratoianni is a member of the <extra_id_0>.","<extra_id_0> Left, Ecology and Freedom <extra_id_1>"
644,2012,"In 2012, Jennifer MacLean works for <extra_id_0>.",<extra_id_0> 38 Studios <extra_id_1>
645,2012,"In 2012, Vouga railway line is owned by <extra_id_0>.",<extra_id_0> REFER <extra_id_1>
646,2012,"In 2012, Silvio Berlusconi is a member of the <extra_id_0>.",<extra_id_0> The People of Freedom <extra_id_1>
647,2012,"In 2012, Justin Thomas attended <extra_id_0>.",<extra_id_0> University of Alabama <extra_id_1>
648,2012,"In 2012, Kaspars Gerhards is a member of the <extra_id_0>.",<extra_id_0> National Alliance <extra_id_1>
649,2012,"In 2012, Nunzio Galantino holds the position of <extra_id_0>.",<extra_id_0> diocesan bishop <extra_id_1>
650,2012,"In 2012, Jina Osothsilp works for <extra_id_0>.",<extra_id_0> GMM Tai Hub <extra_id_1>
651,2012,"In 2012, Kathleen Rice holds the position of <extra_id_0>.",<extra_id_0> district attorney <extra_id_1>
652,2012,"In 2012, Ko Wen-je is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
653,2012,"In 2012, <extra_id_0> is the head coach of Borussia Dortmund.",<extra_id_0> Jürgen Klopp <extra_id_1>
654,2012,"In 2012, Ana Pombo works for <extra_id_0>.",<extra_id_0> Imperial College London <extra_id_1>
655,2012,"In 2012, <extra_id_0> is the head of the government of Province of Buenos Aires.",<extra_id_0> Daniel Scioli <extra_id_1>
656,2012,"In 2012, Dimitris Avramopoulos holds the position of <extra_id_0>.",<extra_id_0> Minister for Foreign Affairs of Greece <extra_id_1>
657,2012,"In 2012, Alex Neil holds the position of <extra_id_0>.",<extra_id_0> Cabinet Secretary for Health and Wellbeing <extra_id_1>
658,2012,"In 2012, Tonny Vilhena plays for <extra_id_0>.",<extra_id_0> Netherlands national under-17 football team <extra_id_1>
659,2012,"In 2012, Francis Maude holds the position of <extra_id_0>.",<extra_id_0> Paymaster General <extra_id_1>
660,2012,"In 2012, Lieven Scheire works for <extra_id_0>.",<extra_id_0> Woestijnvis <extra_id_1>
661,2012,"In 2012, <extra_id_0> is the head of the government of Memphis.",<extra_id_0> A C Wharton <extra_id_1>
662,2012,"In 2012, Piero Aiello is a member of the <extra_id_0>.",<extra_id_0> The People of Freedom <extra_id_1>
663,2012,"In 2012, Massimo Zedda is a member of the <extra_id_0>.","<extra_id_0> Left, Ecology and Freedom <extra_id_1>"
664,2012,"In 2012, Patricia Harris works for <extra_id_0>.",<extra_id_0> New York City <extra_id_1>
665,2012,"In 2012, Peter J. Wagner works for <extra_id_0>.",<extra_id_0> Field Museum of Natural History <extra_id_1>
666,2012,"In 2012, José Antonio Carrillo works for <extra_id_0>.",<extra_id_0> Autonomous University of Barcelona <extra_id_1>
667,2012,"In 2012, <extra_id_0> is the head coach of Philadelphia Eagles.",<extra_id_0> Andy Reid <extra_id_1>
668,2012,"In 2012, <extra_id_0> is the head of the government of Bavaria.",<extra_id_0> Horst Seehofer <extra_id_1>
669,2012,"In 2012, Diane Holl works for <extra_id_0>.",<extra_id_0> Michael Waltrip Racing <extra_id_1>
670,2012,"In 2012, <extra_id_0> is the head coach of Tampa Bay Rowdies.",<extra_id_0> Ricky Hill <extra_id_1>
671,2012,"In 2012, <extra_id_0> is the head coach of NK Celje.",<extra_id_0> Marijan Pušnik <extra_id_1>
672,2012,"In 2012, <extra_id_0> is the head of the government of New Jersey.",<extra_id_0> Chris Christie <extra_id_1>
673,2012,"In 2012, Carrie Lam holds the position of <extra_id_0>.",<extra_id_0> Chief Secretary for Administration <extra_id_1>
674,2012,"In 2012, Hamdi Salihi plays for <extra_id_0>.",<extra_id_0> SK Rapid Wien <extra_id_1>
675,2012,"In 2012, Raheem Sterling plays for <extra_id_0>.",<extra_id_0> England national under-21 football team <extra_id_1>
676,2012,"In 2012, Robert Upshaw attended <extra_id_0>.","<extra_id_0> California State University, Fresno <extra_id_1>"
677,2012,"In 2012, János Volner is a member of the <extra_id_0>.",<extra_id_0> Jobbik <extra_id_1>
678,2012,"In 2012, <extra_id_0> is the head of the government of Sector 5.",<extra_id_0> Marian Vanghelie <extra_id_1>
679,2012,"In 2012, Tele2 Russia is owned by <extra_id_0>.",<extra_id_0> Tele2 <extra_id_1>
680,2012,"In 2012, Mark Rober works for <extra_id_0>.",<extra_id_0> Jet Propulsion Laboratory <extra_id_1>
681,2012,"In 2012, Giuseppe Civati is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
682,2012,"In 2012, Kristalina Georgieva holds the position of <extra_id_0>.","<extra_id_0> European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response <extra_id_1>"
683,2012,"In 2012, <extra_id_0> is the head of the government of Amsterdam.",<extra_id_0> Eberhard van der Laan <extra_id_1>
684,2012,"In 2012, <extra_id_0> is the head of the government of Amsterdam.",<extra_id_0> Eberhard van der Laan <extra_id_1>
685,2012,"In 2012, Jonathan Mensah plays for <extra_id_0>.",<extra_id_0> Evian Thonon Gaillard F.C. <extra_id_1>
686,2012,"In 2012, Joseph Daul holds the position of <extra_id_0>.",<extra_id_0> member of the European Parliament <extra_id_1>
687,2012,"In 2012, Migen Memelli plays for <extra_id_0>.",<extra_id_0> Flamurtari Vlorë <extra_id_1>
688,2012,"In 2012, Tony Abbott holds the position of <extra_id_0>.",<extra_id_0> Leader of the Opposition of Australia <extra_id_1>
689,2012,"In 2012, Ulrike Guérot works for <extra_id_0>.",<extra_id_0> European Council on Foreign Relations <extra_id_1>
690,2012,"In 2012, <extra_id_0> is the chair of Roman Catholic Archdiocese of Kingston.",<extra_id_0> Brendan O'Brien <extra_id_1>
691,2012,"In 2012, Rathika Sitsabaiesan is a member of the <extra_id_0>.",<extra_id_0> New Democratic Party <extra_id_1>
692,2012,"In 2012, Hugo Barra works for <extra_id_0>.",<extra_id_0> Google <extra_id_1>
693,2012,"In 2012, <extra_id_0> is the head of the government of Austria.",<extra_id_0> Werner Faymann <extra_id_1>
694,2012,"In 2012, Sönke Neitzel works for <extra_id_0>.",<extra_id_0> London School of Economics and Political Science <extra_id_1>
695,2012,"In 2012, Yehoshua Menachem Pollack is a member of the <extra_id_0>.",<extra_id_0> Agudat Yisrael <extra_id_1>
696,2012,"In 2012, Giorgia Meloni is a member of the <extra_id_0>.",<extra_id_0> The People of Freedom <extra_id_1>
697,2012,"In 2012, Danville Register & Bee is owned by <extra_id_0>.",<extra_id_0> Berkshire Hathaway <extra_id_1>
698,2012,"In 2012, Virginia Barbour works for <extra_id_0>.",<extra_id_0> Public Library of Science <extra_id_1>
699,2012,"In 2012, <extra_id_0> is the head coach of Fremantle Football Club.",<extra_id_0> Ross Lyon <extra_id_1>
700,2012,"In 2012, <extra_id_0> is the head of the government of Batangas.",<extra_id_0> Vilma Santos <extra_id_1>
701,2012,"In 2012, Mònica Terribas works for <extra_id_0>.",<extra_id_0> Television of Catalonia <extra_id_1>
702,2012,"In 2012, <extra_id_0> is the head of the government of Sector 1.",<extra_id_0> Andrei Chiliman <extra_id_1>
703,2012,"In 2012, Anerood Jugnauth holds the position of <extra_id_0>.",<extra_id_0> President of Mauritius <extra_id_1>
